Review Text,Product Name,Product Description
Great little light! Its got a button on the bottom of the lamp to turn it on and off,Night Light for Kids Bunny Cute Lamp,"KAWAII BUNNY GIFTS FOR KIDS】Bunny symbolizes luck, wisdom, bravery, rebirth and hope. In kids' mind, there's a unique bunny guarding them. Kawaii bunny night light for kids will better express ur love for ur daughter, granddaughter,niece.The baby night light for kids&toddler night light,cute lamp makes perfect nightlight for kids room.Our night light for kids & kids night light for baby nursery looks fun & pretty,kids love the cute lamp & kids lamp as gifts!Just take bunny as kawaii room decor,cute room decor,ur little girl will admire at the cute gifts and say,""Thanks,Mommy,now I can sleep with my bunny buddy tonight!""Take bunny cute night light for kids home as CUTE GIFTS for ur kids!
🐇【16 COLORS+TAP FUN NIGHT LIGHT FOR KIDS】Just tap the color changing baby night light for kids, u can turn the cute lamp & kawaii night light for kids on/off & enter 16 colour changing mode.The cute lamp, baby night light for kids is a fun tap night light for kids&cute stuff for teen girls.TAP! SQUISH! FUN!16 color-changing baby night light for kids&kids night light for baby nursery that can soothe baby's emotions,brings kids sweet and warm sleep every night.Kids love cute lamp,kids night light for baby nursery,night light for kids for TAP FUN & as CUTE GIFTS!Just take cute night light for kids,toddler night light for baby nursery, kids lamp as kawaii room decor&cute stuff for teen girls!
🐇【ALL-NIGHT CUDDLING NIGHT LIGHT FRO KIDS】The kids night light for kids & cute lamp has a 1200mAh built-in battery.Once charged, the kids night light for baby nursery & nightlight for kids room can work for about 10hrs WITHOUT CORD,accompanying kids all night.Kids night light lamp,baby night light for baby nursery & toddler night light is easy to take anywhere!Bunny night light for kids & toddler night light lamp would accompany yr princess to sleep,help girls enter sweet dreams.Enjoy such a cute night light for kids,baby night light lamp,toddler night light kids.Kids are not afraid of the dark anymore!Kids all love kawaii kids lamp,toddler night light lamp,cute lamp as cuddly pillow pal.
🐇【DIMMABLE NIGHT LIGHT & EYES-CARING】Dimmable night light for kids has 2 brightness levels-50% brightness and 100% brightness. 50% Brightness-can be used as a baby night light,low brightness won't disturb kids' sleep.100% Brightness-bright enough for night rise or breastfeeding.U can adjust the brightness by tapping the kids night light for kids lamp & baby night light lamp,how easy and fun to use!Dimmable night light for kids lamp has soft,soothing glow that won't harm yr little one's precious eyes!Kids night light for baby nursery night light,soothe baby emotions,keep nightmares away & guard yr kids every night.Awesome kids night light for baby nursery,toddler night light for kids lamp!
🐇【16 COLORS+TAP FUN CUTE NIGHT LIGHT FOR KIDS】TAP! TAP! FUN!! FUN!! Just tap the colour changing bunny cute night light, ur kids can turn the kids lamp & nightlight for kids room on/off and enter 16 colour changing mode,which will attract the kids' interest and you will see sweet smiles on their faces.The kids lamp is also a fun tap bunny kawaii stuff and kawaii room decor.TAP! SQUISH! FUN! FUN! FUN! 16 color-changing toddler night light can soothe baby's emotions,brings kids sweet and warm sleep every night.Kids love cute night light,kids lamp for TAP FUN and as CUTE GIFTS!Just take cute things,kawaii stuff,kids lamp,nursery night light for FUN and as kawaii room decor & cute room decor!
🐇【SAFE & SOFT SILICONE NIGHT LIGHT FOR KIDS SLEEP SOOTHER】The kids night light for baby nursery, toddler night light lamp is made of silicone which is SUPER SOFT like a cake & rigorously tested for safety.Kids night light for baby nursery,portable night light for baby nursery offer soothing sense,thus comfort baby to sleep,a perfect ""Sleeping Buddy"" night light for kids at bedtime!The portable night light for kids night light kids lamp shines eyes-caring nightlight for kids room,helping ur kids get a full nights rest,which means Mom and Dad will also get a restful night's sleep.Take kids night light for baby nursery night light lamp,toddler night light,bunny nightlight for kids room home!
💌【One Fire KIDS NIGHT LIGHT GUARANTEE】Kawaii kids night light for baby nursery & baby night light & kawaii stuff is an ideal cute gifts,cute stuff for teen girls. One Fire kids night light lamp, toddler night light for baby nursery, baby night lights for nursery, nightlight for kids room, kids lamp comes with a 3 years quality promise. No hesitation to contact us if u r met with problems of baby night lights for nursery, nursery night light lamp. We spare no efforts to provide awesome night lights for kids, cute stuff for teen girls,kawaii room decor.Just take a kawaii stuff,cute things,cute gifts,nightlight for kids room,night lamp,baby night lights for nursery,portable night light home!
🐇【TAKE-IT-ANYWHERE PORTABLE NIGHT LIGHT FOR KIDS】The silicone night light is compact & lightweight & portable. Kids can take this cute things & kawaii stuff to bathroom at night without fearing the dark. Let the portable night light,kawaii stuff,night lamp guide kids at night and keep them safe. Just tap the kawaii stuff & kids lamp, the portable night light lamp lightens up, which is a quite user-friendly night lights for kids! The nightlight for kids room is cordless, so baby can cuddle kids lamp for sleep. If you are looking for kawaii stuff,kids lamp,nightlight for kids room,our kawaii bunny is ideal choice!Let the nightlight for kids room,nursery night light lamp as kids sleep buddy!
🎁【KAWAII BUNNY GIFTS FOR KIDS】Bunny symbolizes luck, wisdom, bravery, rebirth and hope. In kids' mind, there's a unique bunny guarding them. Kawaii nightlight for kids room will better express ur love for ur daughter, granddaughter,niece.The nursery night light lamp&night lights for kids,kawaii stuff makes perfect nightlight for kids room.Our nursery night light lamp & portable night light & cute things looks fun & pretty,kids love the cute things & kids lamp as cute gifts!Just take bunny as kawaii room decor,cute room decor,ur little girl will admire at the cute gifts and say,""Thanks,Mommy,now I can sleep with my bunny buddy tonight!""Take kawaii cute bunny home as CUTE GIFTS for ur kids!
💌【One Fire KIDS NIGHT LIGHT GUARANTEE】Kawaii kids night light for baby nursery & night lamp & portable night light is an ideal cute gifts,cute things. One Fire nursery night light lamp, night lights for kids, baby night lights for nursery, nightlight for kids room,night lamp comes with a 3 years quality promise. No hesitation to contact us if u r met with problems of portable night ligh kids, baby night lights for kids, night light kids, nursery night light lamp. We spare no efforts to provide awesome night lights for kids, kawaii stuff, cute stuff for teen girls, kawaii room decor. Just take a bunny night light kids, night lights for kids lamp, cute things,nightlight for kids room home!"
It has many lights effects and it comes with batteries. Recomended.,Night Light for Kids Bunny Cute Lamp,"KAWAII BUNNY GIFTS FOR KIDS】Bunny symbolizes luck, wisdom, bravery, rebirth and hope. In kids' mind, there's a unique bunny guarding them. Kawaii bunny night light for kids will better express ur love for ur daughter, granddaughter,niece.The baby night light for kids&toddler night light,cute lamp makes perfect nightlight for kids room.Our night light for kids & kids night light for baby nursery looks fun & pretty,kids love the cute lamp & kids lamp as gifts!Just take bunny as kawaii room decor,cute room decor,ur little girl will admire at the cute gifts and say,""Thanks,Mommy,now I can sleep with my bunny buddy tonight!""Take bunny cute night light for kids home as CUTE GIFTS for ur kids!
🐇【16 COLORS+TAP FUN NIGHT LIGHT FOR KIDS】Just tap the color changing baby night light for kids, u can turn the cute lamp & kawaii night light for kids on/off & enter 16 colour changing mode.The cute lamp, baby night light for kids is a fun tap night light for kids&cute stuff for teen girls.TAP! SQUISH! FUN!16 color-changing baby night light for kids&kids night light for baby nursery that can soothe baby's emotions,brings kids sweet and warm sleep every night.Kids love cute lamp,kids night light for baby nursery,night light for kids for TAP FUN & as CUTE GIFTS!Just take cute night light for kids,toddler night light for baby nursery, kids lamp as kawaii room decor&cute stuff for teen girls!
🐇【ALL-NIGHT CUDDLING NIGHT LIGHT FRO KIDS】The kids night light for kids & cute lamp has a 1200mAh built-in battery.Once charged, the kids night light for baby nursery & nightlight for kids room can work for about 10hrs WITHOUT CORD,accompanying kids all night.Kids night light lamp,baby night light for baby nursery & toddler night light is easy to take anywhere!Bunny night light for kids & toddler night light lamp would accompany yr princess to sleep,help girls enter sweet dreams.Enjoy such a cute night light for kids,baby night light lamp,toddler night light kids.Kids are not afraid of the dark anymore!Kids all love kawaii kids lamp,toddler night light lamp,cute lamp as cuddly pillow pal.
🐇【DIMMABLE NIGHT LIGHT & EYES-CARING】Dimmable night light for kids has 2 brightness levels-50% brightness and 100% brightness. 50% Brightness-can be used as a baby night light,low brightness won't disturb kids' sleep.100% Brightness-bright enough for night rise or breastfeeding.U can adjust the brightness by tapping the kids night light for kids lamp & baby night light lamp,how easy and fun to use!Dimmable night light for kids lamp has soft,soothing glow that won't harm yr little one's precious eyes!Kids night light for baby nursery night light,soothe baby emotions,keep nightmares away & guard yr kids every night.Awesome kids night light for baby nursery,toddler night light for kids lamp!
🐇【16 COLORS+TAP FUN CUTE NIGHT LIGHT FOR KIDS】TAP! TAP! FUN!! FUN!! Just tap the colour changing bunny cute night light, ur kids can turn the kids lamp & nightlight for kids room on/off and enter 16 colour changing mode,which will attract the kids' interest and you will see sweet smiles on their faces.The kids lamp is also a fun tap bunny kawaii stuff and kawaii room decor.TAP! SQUISH! FUN! FUN! FUN! 16 color-changing toddler night light can soothe baby's emotions,brings kids sweet and warm sleep every night.Kids love cute night light,kids lamp for TAP FUN and as CUTE GIFTS!Just take cute things,kawaii stuff,kids lamp,nursery night light for FUN and as kawaii room decor & cute room decor!
🐇【SAFE & SOFT SILICONE NIGHT LIGHT FOR KIDS SLEEP SOOTHER】The kids night light for baby nursery, toddler night light lamp is made of silicone which is SUPER SOFT like a cake & rigorously tested for safety.Kids night light for baby nursery,portable night light for baby nursery offer soothing sense,thus comfort baby to sleep,a perfect ""Sleeping Buddy"" night light for kids at bedtime!The portable night light for kids night light kids lamp shines eyes-caring nightlight for kids room,helping ur kids get a full nights rest,which means Mom and Dad will also get a restful night's sleep.Take kids night light for baby nursery night light lamp,toddler night light,bunny nightlight for kids room home!
💌【One Fire KIDS NIGHT LIGHT GUARANTEE】Kawaii kids night light for baby nursery & baby night light & kawaii stuff is an ideal cute gifts,cute stuff for teen girls. One Fire kids night light lamp, toddler night light for baby nursery, baby night lights for nursery, nightlight for kids room, kids lamp comes with a 3 years quality promise. No hesitation to contact us if u r met with problems of baby night lights for nursery, nursery night light lamp. We spare no efforts to provide awesome night lights for kids, cute stuff for teen girls,kawaii room decor.Just take a kawaii stuff,cute things,cute gifts,nightlight for kids room,night lamp,baby night lights for nursery,portable night light home!
🐇【TAKE-IT-ANYWHERE PORTABLE NIGHT LIGHT FOR KIDS】The silicone night light is compact & lightweight & portable. Kids can take this cute things & kawaii stuff to bathroom at night without fearing the dark. Let the portable night light,kawaii stuff,night lamp guide kids at night and keep them safe. Just tap the kawaii stuff & kids lamp, the portable night light lamp lightens up, which is a quite user-friendly night lights for kids! The nightlight for kids room is cordless, so baby can cuddle kids lamp for sleep. If you are looking for kawaii stuff,kids lamp,nightlight for kids room,our kawaii bunny is ideal choice!Let the nightlight for kids room,nursery night light lamp as kids sleep buddy!
🎁【KAWAII BUNNY GIFTS FOR KIDS】Bunny symbolizes luck, wisdom, bravery, rebirth and hope. In kids' mind, there's a unique bunny guarding them. Kawaii nightlight for kids room will better express ur love for ur daughter, granddaughter,niece.The nursery night light lamp&night lights for kids,kawaii stuff makes perfect nightlight for kids room.Our nursery night light lamp & portable night light & cute things looks fun & pretty,kids love the cute things & kids lamp as cute gifts!Just take bunny as kawaii room decor,cute room decor,ur little girl will admire at the cute gifts and say,""Thanks,Mommy,now I can sleep with my bunny buddy tonight!""Take kawaii cute bunny home as CUTE GIFTS for ur kids!
💌【One Fire KIDS NIGHT LIGHT GUARANTEE】Kawaii kids night light for baby nursery & night lamp & portable night light is an ideal cute gifts,cute things. One Fire nursery night light lamp, night lights for kids, baby night lights for nursery, nightlight for kids room,night lamp comes with a 3 years quality promise. No hesitation to contact us if u r met with problems of portable night ligh kids, baby night lights for kids, night light kids, nursery night light lamp. We spare no efforts to provide awesome night lights for kids, kawaii stuff, cute stuff for teen girls, kawaii room decor. Just take a bunny night light kids, night lights for kids lamp, cute things,nightlight for kids room home!"
"Its a good one , easy to build for 5 year old Kid , My kids enjoyed liked the process","LEGO City Police Car Toy 60312 for Kids 5 Plus Years Old with Officer Minifigure, Small Gift Idea, Adventures Series, Car Chase Building Set","Features a police car toy, with room behind the wheel for the included police officer minifigure, for hours of imaginative crook-chasing action. Features wide rims, flared fenders and cool headlights to outrun the LEGO City crooks in a high-speed police car chase This toy police car for kids includes a LEGO police officer minifigure with a toy flashlight and police cap element Play on the go! When built, the police car toy measures 4.5 in./11 cm long & 2 in. 5 cm wide and is perfect for play wherever kids go This toy car building set includes a printed pictorial guide and digital building instructions, available in the LEGO Building Instructions app LEGO City police sets can be given as a birthday or any-other-day gift for kids 5 + years old"
My 8 year old grandson rated it 5 stars. He put it together by himself. He said he can play with it along with his other cars he built. He really liked it.  (He made two Lego tools to go with it - a flashlight and a policeman’s gun. Not included with car kit).,"LEGO City Police Car Toy 60312 for Kids 5 Plus Years Old with Officer Minifigure, Small Gift Idea, Adventures Series, Car Chase Building Set","Features a police car toy, with room behind the wheel for the included police officer minifigure, for hours of imaginative crook-chasing action. Features wide rims, flared fenders and cool headlights to outrun the LEGO City crooks in a high-speed police car chase This toy police car for kids includes a LEGO police officer minifigure with a toy flashlight and police cap element Play on the go! When built, the police car toy measures 4.5 in./11 cm long & 2 in. 5 cm wide and is perfect for play wherever kids go This toy car building set includes a printed pictorial guide and digital building instructions, available in the LEGO Building Instructions app LEGO City police sets can be given as a birthday or any-other-day gift for kids 5 + years old"
"I bought this for my Lego-obsessed 6 year old and he was very excited. I think it would make a great gift for a 5+ year old. Lego is pretty much always spot on with the age appropriateness and this one is no exception. It wasn't missing any pieces. The instructions were easy to follow, as always with the Lego brand. I'd say it's a great value because it's uncomplicated enough that you can build it again and again or just please with it once assembled. The pieces all for well together and the moving parts all move as they should.","LEGO City Police Car Toy 60312 for Kids 5 Plus Years Old with Officer Minifigure, Small Gift Idea, Adventures Series, Car Chase Building Set","Features a police car toy, with room behind the wheel for the included police officer minifigure, for hours of imaginative crook-chasing action. Features wide rims, flared fenders and cool headlights to outrun the LEGO City crooks in a high-speed police car chase This toy police car for kids includes a LEGO police officer minifigure with a toy flashlight and police cap element Play on the go! When built, the police car toy measures 4.5 in./11 cm long & 2 in. 5 cm wide and is perfect for play wherever kids go This toy car building set includes a printed pictorial guide and digital building instructions, available in the LEGO Building Instructions app LEGO City police sets can be given as a birthday or any-other-day gift for kids 5 + years old"
Good for playing and having it on display and great quality and price but I bought it on sale would recommend for the kids would buy again,"LEGO City Police Car Toy 60312 for Kids 5 Plus Years Old with Officer Minifigure, Small Gift Idea, Adventures Series, Car Chase Building Set","Features a police car toy, with room behind the wheel for the included police officer minifigure, for hours of imaginative crook-chasing action. Features wide rims, flared fenders and cool headlights to outrun the LEGO City crooks in a high-speed police car chase This toy police car for kids includes a LEGO police officer minifigure with a toy flashlight and police cap element Play on the go! When built, the police car toy measures 4.5 in./11 cm long & 2 in. 5 cm wide and is perfect for play wherever kids go This toy car building set includes a printed pictorial guide and digital building instructions, available in the LEGO Building Instructions app LEGO City police sets can be given as a birthday or any-other-day gift for kids 5 + years old"
"Lego is fun for everyone!! Even I have fun putting the pieces together and play with my kids. As we are collecting everything police and fire related, this was another great looking item to add! Worth the money spent.","LEGO City Police Car Toy 60312 for Kids 5 Plus Years Old with Officer Minifigure, Small Gift Idea, Adventures Series, Car Chase Building Set","Features a police car toy, with room behind the wheel for the included police officer minifigure, for hours of imaginative crook-chasing action. Features wide rims, flared fenders and cool headlights to outrun the LEGO City crooks in a high-speed police car chase This toy police car for kids includes a LEGO police officer minifigure with a toy flashlight and police cap element Play on the go! When built, the police car toy measures 4.5 in./11 cm long & 2 in. 5 cm wide and is perfect for play wherever kids go This toy car building set includes a printed pictorial guide and digital building instructions, available in the LEGO Building Instructions app LEGO City police sets can be given as a birthday or any-other-day gift for kids 5 + years old"
"Easy to assemble, size suitable for kids  price was ok for the size","LEGO City Police Car Toy 60312 for Kids 5 Plus Years Old with Officer Minifigure, Small Gift Idea, Adventures Series, Car Chase Building Set","Features a police car toy, with room behind the wheel for the included police officer minifigure, for hours of imaginative crook-chasing action. Features wide rims, flared fenders and cool headlights to outrun the LEGO City crooks in a high-speed police car chase This toy police car for kids includes a LEGO police officer minifigure with a toy flashlight and police cap element Play on the go! When built, the police car toy measures 4.5 in./11 cm long & 2 in. 5 cm wide and is perfect for play wherever kids go This toy car building set includes a printed pictorial guide and digital building instructions, available in the LEGO Building Instructions app LEGO City police sets can be given as a birthday or any-other-day gift for kids 5 + years old"
If you're buying this for a child who is just starting to work with Legos this is the ideal Lego set easy to put together fun to play with,"LEGO City Police Car Toy 60312 for Kids 5 Plus Years Old with Officer Minifigure, Small Gift Idea, Adventures Series, Car Chase Building Set","Features a police car toy, with room behind the wheel for the included police officer minifigure, for hours of imaginative crook-chasing action. Features wide rims, flared fenders and cool headlights to outrun the LEGO City crooks in a high-speed police car chase This toy police car for kids includes a LEGO police officer minifigure with a toy flashlight and police cap element Play on the go! When built, the police car toy measures 4.5 in./11 cm long & 2 in. 5 cm wide and is perfect for play wherever kids go This toy car building set includes a printed pictorial guide and digital building instructions, available in the LEGO Building Instructions app LEGO City police sets can be given as a birthday or any-other-day gift for kids 5 + years old"
"Fun for the kids, and kids of all ages.  Good size.","LEGO City Police Car Toy 60312 for Kids 5 Plus Years Old with Officer Minifigure, Small Gift Idea, Adventures Series, Car Chase Building Set","Features a police car toy, with room behind the wheel for the included police officer minifigure, for hours of imaginative crook-chasing action. Features wide rims, flared fenders and cool headlights to outrun the LEGO City crooks in a high-speed police car chase This toy police car for kids includes a LEGO police officer minifigure with a toy flashlight and police cap element Play on the go! When built, the police car toy measures 4.5 in./11 cm long & 2 in. 5 cm wide and is perfect for play wherever kids go This toy car building set includes a printed pictorial guide and digital building instructions, available in the LEGO Building Instructions app LEGO City police sets can be given as a birthday or any-other-day gift for kids 5 + years old"
"It is a creative police car.  The build quality is what you would expect from lego and there were no missing pieces. It was a good value at 6.99 but I wouldn't have paid much more than that.  The size is fine, it just seemed almost too simple for it having 94 pieces.","LEGO City Police Car Toy 60312 for Kids 5 Plus Years Old with Officer Minifigure, Small Gift Idea, Adventures Series, Car Chase Building Set","Features a police car toy, with room behind the wheel for the included police officer minifigure, for hours of imaginative crook-chasing action. Features wide rims, flared fenders and cool headlights to outrun the LEGO City crooks in a high-speed police car chase This toy police car for kids includes a LEGO police officer minifigure with a toy flashlight and police cap element Play on the go! When built, the police car toy measures 4.5 in./11 cm long & 2 in. 5 cm wide and is perfect for play wherever kids go This toy car building set includes a printed pictorial guide and digital building instructions, available in the LEGO Building Instructions app LEGO City police sets can be given as a birthday or any-other-day gift for kids 5 + years old"
My grandson like police cars so I bought this to build with him. I haven’t been able to build it yet but the package came in perfect condition and on time so I don’t think there will be a problem.,"LEGO City Police Car Toy 60312 for Kids 5 Plus Years Old with Officer Minifigure, Small Gift Idea, Adventures Series, Car Chase Building Set","Features a police car toy, with room behind the wheel for the included police officer minifigure, for hours of imaginative crook-chasing action. Features wide rims, flared fenders and cool headlights to outrun the LEGO City crooks in a high-speed police car chase This toy police car for kids includes a LEGO police officer minifigure with a toy flashlight and police cap element Play on the go! When built, the police car toy measures 4.5 in./11 cm long & 2 in. 5 cm wide and is perfect for play wherever kids go This toy car building set includes a printed pictorial guide and digital building instructions, available in the LEGO Building Instructions app LEGO City police sets can be given as a birthday or any-other-day gift for kids 5 + years old"
"Love the police car, but one of the wheel holders came broken so the one wheel doesn't stay on.  A little dissapointed.","LEGO City Police Car Toy 60312 for Kids 5 Plus Years Old with Officer Minifigure, Small Gift Idea, Adventures Series, Car Chase Building Set","Features a police car toy, with room behind the wheel for the included police officer minifigure, for hours of imaginative crook-chasing action. Features wide rims, flared fenders and cool headlights to outrun the LEGO City crooks in a high-speed police car chase This toy police car for kids includes a LEGO police officer minifigure with a toy flashlight and police cap element Play on the go! When built, the police car toy measures 4.5 in./11 cm long & 2 in. 5 cm wide and is perfect for play wherever kids go This toy car building set includes a printed pictorial guide and digital building instructions, available in the LEGO Building Instructions app LEGO City police sets can be given as a birthday or any-other-day gift for kids 5 + years old"
"The good:  Overall its a great looking kit, the price mark is right, and would be a great addition to the collection of Lego kits our family has enjoyed for many years (3 generations). The bad:  This one is a weak design.  the front and back ""bumper"" assemblies sit on a ""twosie"" so if my grandson is acting out with it and pushes a disabled car off the road using its bumper, the whole bumper assembly falls off.  A very frustrating thing. Also, the blue hood part doesn't ""snap"" into place.  It pops off.  and the white upper fender parts on side of the blue hood part are actually only held in place on a ""onesie"".  There's no strength in this bumper assembly and access to the inside to put the action figure in the ""cockpit"" requires a disassembly of the top.  The whole design is not sturdy.  Most kits have strength built in with overlapping or specialty pieces.  This one is just not durable enough to withstand normal play.  If you use it as just a display, then you will not mind its lack of assembled strength.  You definitely can not toss it in the ""lego box"", toy box, or drop on the floor - it will not survive even the lightest of abuse.  There's just too many pieces that will randomly fall off for this kit to be fully enjoyed.  I'm thinking of using glue to hold it all together or use my lego pieces to reinforce it, but something needs to be re-thought.  I can not recall any other kit that this is such a big problem. The instructions had some weak moments as well.  The last time I checked a 5 year old can't multiply but you can explain a 2X, 4X, etc. means twice or double and if he understands that he can assemble most of this with adult supervision.  But for a 5 year old to use these instructions without adults nearby to ask what color, or the red outlines, clear pieces of color, the direction of hinging parts, etc. is asking a little much to let him on his own figure it out.  I have a almost three year old grandchild and of course this is too complicated for a 3 or 4 but we do it together and have fun.  Of course your child is a genius and can put any lego kit together on their own,  but MOST kids of this age group (2-5) are still putting everything in their mouth and should be using duplo blocks.  Most of these ""city"" lego kits are put together by adults and if your kid is too young to be left alone with all the small parts to swallow is not the responsibility of Lego.  I use similar kits with a duplo city we built and the classic ""city"" lego kits are more to scale for it.  So I can let him role play with it (3yrs) while I watch but I don't leave him alone with it.  Its just too delicate to play with anyway so for my expected use, this kit is a bust.","LEGO City Police Car Toy 60312 for Kids 5 Plus Years Old with Officer Minifigure, Small Gift Idea, Adventures Series, Car Chase Building Set","Features a police car toy, with room behind the wheel for the included police officer minifigure, for hours of imaginative crook-chasing action. Features wide rims, flared fenders and cool headlights to outrun the LEGO City crooks in a high-speed police car chase This toy police car for kids includes a LEGO police officer minifigure with a toy flashlight and police cap element Play on the go! When built, the police car toy measures 4.5 in./11 cm long & 2 in. 5 cm wide and is perfect for play wherever kids go This toy car building set includes a printed pictorial guide and digital building instructions, available in the LEGO Building Instructions app LEGO City police sets can be given as a birthday or any-other-day gift for kids 5 + years old"
This police car came smaller than I was expecting.  But my cousin loved it.,"LEGO City Police Car Toy 60312 for Kids 5 Plus Years Old with Officer Minifigure, Small Gift Idea, Adventures Series, Car Chase Building Set","Features a police car toy, with room behind the wheel for the included police officer minifigure, for hours of imaginative crook-chasing action. Features wide rims, flared fenders and cool headlights to outrun the LEGO City crooks in a high-speed police car chase This toy police car for kids includes a LEGO police officer minifigure with a toy flashlight and police cap element Play on the go! When built, the police car toy measures 4.5 in./11 cm long & 2 in. 5 cm wide and is perfect for play wherever kids go This toy car building set includes a printed pictorial guide and digital building instructions, available in the LEGO Building Instructions app LEGO City police sets can be given as a birthday or any-other-day gift for kids 5 + years old"
"Good: For my 3-year-old's introduction to legos,  he loved it and was able to follow the simple instructions with ease. It was easy for him to assemble and reliable to play with. Bad: Looking at the parts list, there were a number of parts that they gave us an excess number of (like multiple copies of the policeman's megaphone), and one that was missing a piece (part of the hood). I contacted customer support about this and they will get back to me. If they make this right, I'll add a star back.","LEGO City Police Car Toy 60312 for Kids 5 Plus Years Old with Officer Minifigure, Small Gift Idea, Adventures Series, Car Chase Building Set","Features a police car toy, with room behind the wheel for the included police officer minifigure, for hours of imaginative crook-chasing action. Features wide rims, flared fenders and cool headlights to outrun the LEGO City crooks in a high-speed police car chase This toy police car for kids includes a LEGO police officer minifigure with a toy flashlight and police cap element Play on the go! When built, the police car toy measures 4.5 in./11 cm long & 2 in. 5 cm wide and is perfect for play wherever kids go This toy car building set includes a printed pictorial guide and digital building instructions, available in the LEGO Building Instructions app LEGO City police sets can be given as a birthday or any-other-day gift for kids 5 + years old"
Can't go wrong with Lego.  But this is a Christmas gift and the box is all crushed.  Not sure what to do at this point.,"LEGO City Police Car Toy 60312 for Kids 5 Plus Years Old with Officer Minifigure, Small Gift Idea, Adventures Series, Car Chase Building Set","Features a police car toy, with room behind the wheel for the included police officer minifigure, for hours of imaginative crook-chasing action. Features wide rims, flared fenders and cool headlights to outrun the LEGO City crooks in a high-speed police car chase This toy police car for kids includes a LEGO police officer minifigure with a toy flashlight and police cap element Play on the go! When built, the police car toy measures 4.5 in./11 cm long & 2 in. 5 cm wide and is perfect for play wherever kids go This toy car building set includes a printed pictorial guide and digital building instructions, available in the LEGO Building Instructions app LEGO City police sets can be given as a birthday or any-other-day gift for kids 5 + years old"
Purchased this set for my brother for Christmas. It was missing the front piece so now he can’t connect the car’s hood.,"LEGO City Police Car Toy 60312 for Kids 5 Plus Years Old with Officer Minifigure, Small Gift Idea, Adventures Series, Car Chase Building Set","Features a police car toy, with room behind the wheel for the included police officer minifigure, for hours of imaginative crook-chasing action. Features wide rims, flared fenders and cool headlights to outrun the LEGO City crooks in a high-speed police car chase This toy police car for kids includes a LEGO police officer minifigure with a toy flashlight and police cap element Play on the go! When built, the police car toy measures 4.5 in./11 cm long & 2 in. 5 cm wide and is perfect for play wherever kids go This toy car building set includes a printed pictorial guide and digital building instructions, available in the LEGO Building Instructions app LEGO City police sets can be given as a birthday or any-other-day gift for kids 5 + years old"
Box was crushed. It’s a Xmas present hopefully all the pieces are all there.,"LEGO City Police Car Toy 60312 for Kids 5 Plus Years Old with Officer Minifigure, Small Gift Idea, Adventures Series, Car Chase Building Set","Features a police car toy, with room behind the wheel for the included police officer minifigure, for hours of imaginative crook-chasing action. Features wide rims, flared fenders and cool headlights to outrun the LEGO City crooks in a high-speed police car chase This toy police car for kids includes a LEGO police officer minifigure with a toy flashlight and police cap element Play on the go! When built, the police car toy measures 4.5 in./11 cm long & 2 in. 5 cm wide and is perfect for play wherever kids go This toy car building set includes a printed pictorial guide and digital building instructions, available in the LEGO Building Instructions app LEGO City police sets can be given as a birthday or any-other-day gift for kids 5 + years old"
Great gift for little ones. My five year old can follow the instructions and do it on his own. It did take forever to ship though which was disappointing because it arrived later than we needed.,"LEGO City Police Car Toy 60312 for Kids 5 Plus Years Old with Officer Minifigure, Small Gift Idea, Adventures Series, Car Chase Building Set","Features a police car toy, with room behind the wheel for the included police officer minifigure, for hours of imaginative crook-chasing action. Features wide rims, flared fenders and cool headlights to outrun the LEGO City crooks in a high-speed police car chase This toy police car for kids includes a LEGO police officer minifigure with a toy flashlight and police cap element Play on the go! When built, the police car toy measures 4.5 in./11 cm long & 2 in. 5 cm wide and is perfect for play wherever kids go This toy car building set includes a printed pictorial guide and digital building instructions, available in the LEGO Building Instructions app LEGO City police sets can be given as a birthday or any-other-day gift for kids 5 + years old"
"Very easy for our 5 year old to put together. Expensive for amount of pieces it has. That said, our son did like it and played with it after he built.","LEGO City Police Car Toy 60312 for Kids 5 Plus Years Old with Officer Minifigure, Small Gift Idea, Adventures Series, Car Chase Building Set","Features a police car toy, with room behind the wheel for the included police officer minifigure, for hours of imaginative crook-chasing action. Features wide rims, flared fenders and cool headlights to outrun the LEGO City crooks in a high-speed police car chase This toy police car for kids includes a LEGO police officer minifigure with a toy flashlight and police cap element Play on the go! When built, the police car toy measures 4.5 in./11 cm long & 2 in. 5 cm wide and is perfect for play wherever kids go This toy car building set includes a printed pictorial guide and digital building instructions, available in the LEGO Building Instructions app LEGO City police sets can be given as a birthday or any-other-day gift for kids 5 + years old"
"Item looks good so it gets two stars. It was shipped in one of Amazon’s bags so it got squished and is not presentable as a gift. Thanks for nothing, Amazon.","LEGO City Police Car Toy 60312 for Kids 5 Plus Years Old with Officer Minifigure, Small Gift Idea, Adventures Series, Car Chase Building Set","Features a police car toy, with room behind the wheel for the included police officer minifigure, for hours of imaginative crook-chasing action. Features wide rims, flared fenders and cool headlights to outrun the LEGO City crooks in a high-speed police car chase This toy police car for kids includes a LEGO police officer minifigure with a toy flashlight and police cap element Play on the go! When built, the police car toy measures 4.5 in./11 cm long & 2 in. 5 cm wide and is perfect for play wherever kids go This toy car building set includes a printed pictorial guide and digital building instructions, available in the LEGO Building Instructions app LEGO City police sets can be given as a birthday or any-other-day gift for kids 5 + years old"
